,City,Date,AVG Temperature °C,MIN Temp °C,MAX Temp °C,Dew point,Humidity,Visibility km,AVG Wind km/h,MAX Wind km/h,Wind gust km/h,Pressure mb,AVG Pressure mb,Rain mm,Phenomenas
244,Verona,2004-09-01,21.8,18.0,26.3,15.9,69.0,11,16,29,0,0.0,0.0,0.0,
245,Verona,2004-09-02,22.6,15.6,29.2,17.4,72.0,10,4,9,0,0.0,0.0,0.0,
246,Verona,2004-09-03,24.2,18.0,31.4,19.3,74.0,10,6,11,0,0.0,0.0,0.0,
247,Verona,2004-09-04,25.4,19.0,32.4,18.9,67.0,10,7,31,0,0.0,0.0,0.0,rain
248,Verona,2004-09-05,25.1,18.8,30.6,15.3,55.0,11,12,29,0,0.0,0.0,0.0,
249,Verona,2004-09-06,24.4,18.0,29.4,10.5,42.0,11,15,28,41,0.0,0.0,0.0,
250,Verona,2004-09-07,23.0,17.0,29.2,13.6,55.0,11,8,15,0,0.0,0.0,0.0,
251,Verona,2004-09-08,22.8,15.6,29.5,13.9,57.0,10,6,11,0,0.0,0.0,0.0,
252,Verona,2004-09-09,21.7,14.8,28.2,15.4,67.0,10,12,28,0,0.0,0.0,0.0,
253,Verona,2004-09-10,21.3,16.0,26.2,15.7,70.0,11,9,15,0,0.0,0.0,0.0,
254,Verona,2004-09-11,20.8,14.0,26.4,15.6,72.0,11,7,13,0,0.0,0.0,0.0,
255,Verona,2004-09-12,19.6,15.0,23.4,19.0,96.0,7,5,17,0,0.0,0.0,1.0,rain
256,Verona,2004-09-13,19.9,13.8,26.0,16.4,80.0,8,5,17,0,0.0,0.0,0.0,
257,Verona,2004-09-14,18.9,16.8,23.0,18.4,97.0,5,7,15,0,0.0,0.0,42.9,rain thunderstorm
258,Verona,2004-09-15,19.8,16.4,24.0,19.4,98.0,6,8,17,0,0.0,0.0,13.0,rain
259,Verona,2004-09-16,17.8,13.0,23.0,14.3,80.0,11,11,29,47,0.0,0.0,0.0,rain thunderstorm
260,Verona,2004-09-17,18.3,12.0,24.6,12.7,70.0,11,6,15,0,0.0,0.0,0.0,
261,Verona,2004-09-18,18.3,12.4,24.7,14.0,76.0,10,4,9,0,0.0,0.0,0.0,
262,Verona,2004-09-19,19.0,12.0,25.6,14.8,77.0,9,4,9,0,0.0,0.0,0.0,
263,Verona,2004-09-20,20.1,13.0,26.6,15.9,77.0,9,5,11,0,0.0,0.0,0.0,
264,Verona,2004-09-21,20.4,14.0,26.6,17.5,83.0,7,6,18,0,0.0,0.0,0.0,
265,Verona,2004-09-22,20.0,13.8,26.6,16.6,81.0,4,3,9,0,0.0,0.0,0.0,
266,Verona,2004-09-23,20.3,13.4,28.2,16.7,80.0,4,5,11,0,0.0,0.0,0.0,
267,Verona,2004-09-24,15.5,10.0,24.8,14.5,94.0,8,13,50,78,0.0,0.0,1.0,rain
268,Verona,2004-09-25,15.2,9.0,21.6,7.7,61.0,11,7,24,42,0.0,0.0,0.0,
269,Verona,2004-09-26,14.3,7.0,22.2,7.5,64.0,11,4,9,0,0.0,0.0,0.0,
270,Verona,2004-09-27,15.5,9.0,22.0,8.6,63.0,10,6,11,0,0.0,0.0,0.0,
271,Verona,2004-09-28,15.7,9.0,22.5,9.0,64.0,11,4,9,0,0.0,0.0,0.0,
272,Verona,2004-09-29,15.8,9.6,22.6,11.3,75.0,8,4,9,0,0.0,0.0,0.0,
273,Verona,2004-09-30,17.3,11.0,24.0,15.4,89.0,4,2,5,0,0.0,0.0,0.0,
274,Verona,2004-10-01,18.9,15.0,24.4,17.2,90.0,4,3,11,0,0.0,0.0,0.0,
275,Verona,2004-10-02,18.2,12.0,24.2,17.0,93.0,4,2,5,0,0.0,0.0,0.0,fog
276,Verona,2004-10-03,19.4,15.0,24.2,18.2,93.0,4,3,8,0,0.0,0.0,0.0,
277,Verona,2004-10-04,17.9,13.8,24.0,16.8,93.0,3,3,9,0,0.0,0.0,0.0,fog
278,Verona,2004-10-05,19.1,15.3,24.0,17.6,91.0,3,2,5,0,0.0,0.0,0.0,fog
279,Verona,2004-10-06,17.8,14.0,23.0,17.4,98.0,3,3,8,0,0.0,0.0,0.0,fog
280,Verona,2004-10-07,18.8,14.8,24.0,18.1,96.0,2,3,8,0,0.0,0.0,0.0,
281,Verona,2004-10-08,18.9,14.8,24.0,18.4,97.0,2,4,11,0,0.0,0.0,0.0,fog
282,Verona,2004-10-09,20.0,14.6,25.4,18.4,91.0,5,5,18,0,0.0,0.0,0.0,fog
283,Verona,2004-10-10,16.8,14.0,20.2,16.7,99.0,6,5,21,0,0.0,0.0,4.1,rain
284,Verona,2004-10-11,14.4,13.0,16.4,11.5,83.0,11,19,31,44,0.0,0.0,0.0,rain
285,Verona,2004-10-12,13.0,11.0,15.0,4.1,55.0,11,18,31,42,0.0,0.0,0.0,
286,Verona,2004-10-13,11.6,9.0,15.0,3.7,58.0,11,7,17,0,0.0,0.0,0.0,
287,Verona,2004-10-14,10.9,8.0,13.2,7.5,80.0,11,2,5,0,0.0,0.0,0.0,
288,Verona,2004-10-15,12.6,12.0,14.6,12.3,98.0,6,10,17,0,0.0,0.0,0.0,rain
289,Verona,2004-10-16,12.8,10.0,17.4,10.7,87.0,7,7,15,0,0.0,0.0,3.1,rain thunderstorm
290,Verona,2004-10-17,11.6,7.8,17.6,9.4,86.0,11,6,11,0,0.0,0.0,4.1,rain
291,Verona,2004-10-18,11.6,6.0,16.1,10.4,92.0,9,3,8,0,0.0,0.0,0.0,
292,Verona,2004-10-19,12.6,11.8,15.0,12.4,99.0,4,2,8,0,0.0,0.0,3.1,rain
293,Verona,2004-10-20,13.0,11.9,14.0,12.6,97.0,3,2,8,0,0.0,0.0,2.0,rain
294,Verona,2004-10-21,15.2,13.2,17.2,14.7,97.0,3,2,5,0,0.0,0.0,0.5,fog
295,Verona,2004-10-22,15.8,15.0,18.1,15.6,99.0,3,2,5,0,0.0,0.0,6.1,rain
296,Verona,2004-10-23,16.3,13.7,19.4,15.9,97.0,2,2,8,0,0.0,0.0,0.0,fog
297,Verona,2004-10-24,14.7,13.0,17.2,14.5,99.0,1,3,5,0,0.0,0.0,0.0,fog
298,Verona,2004-10-25,15.1,12.8,17.4,14.9,99.0,2,2,5,0,0.0,0.0,0.0,fog
299,Verona,2004-10-26,16.7,15.0,19.0,16.4,98.0,4,14,29,55,0.0,0.0,0.0,rain thunderstorm
300,Verona,2004-10-27,17.0,14.0,20.7,16.9,99.0,7,6,15,0,0.0,0.0,9.9,rain
301,Verona,2004-10-28,15.6,12.8,19.0,15.2,97.0,10,6,21,0,0.0,0.0,0.0,rain
302,Verona,2004-10-29,15.3,13.0,19.0,15.1,99.0,9,10,21,0,0.0,0.0,6.1,rain
303,Verona,2004-10-30,14.2,11.8,17.0,13.9,98.0,8,3,8,0,0.0,0.0,1.0,rain and fog
304,Verona,2004-10-31,14.3,12.8,17.0,14.1,99.0,7,4,11,0,0.0,0.0,17.0,rain and fog
305,Verona,2004-11-01,17.3,12.4,20.2,17.1,99.0,5,7,22,0,0.0,0.0,5.1,rain
306,Verona,2004-11-02,18.8,15.0,22.6,18.2,96.0,8,11,28,0,0.0,0.0,9.9,rain thunderstorm
307,Verona,2004-11-03,17.2,13.0,22.6,16.4,95.0,8,4,8,0,0.0,0.0,0.0,
308,Verona,2004-11-04,17.0,12.0,23.6,15.4,90.0,8,3,11,0,0.0,0.0,0.0,
309,Verona,2004-11-05,14.9,10.0,20.4,13.9,94.0,5,3,11,0,0.0,0.0,0.0,fog
310,Verona,2004-11-06,13.6,12.0,16.0,13.3,98.0,10,7,17,0,0.0,0.0,0.8,rain
311,Verona,2004-11-07,10.8,5.0,15.8,8.6,86.0,11,7,17,0,0.0,0.0,9.9,rain thunderstorm
312,Verona,2004-11-08,7.6,1.0,13.6,-0.2,58.0,11,6,13,0,0.0,0.0,0.0,
313,Verona,2004-11-09,6.6,0.6,11.6,-3.3,49.0,11,8,24,48,0.0,0.0,0.0,rain
314,Verona,2004-11-10,5.9,4.0,8.0,5.4,97.0,10,9,34,55,0.0,0.0,15.0,rain
315,Verona,2004-11-11,7.5,5.0,10.2,7.2,98.0,8,4,13,0,0.0,0.0,1.5,rain
316,Verona,2004-11-12,10.3,5.0,14.8,9.3,94.0,10,4,9,0,0.0,0.0,0.0,rain and fog
317,Verona,2004-11-13,9.7,3.0,16.2,7.8,88.0,7,7,26,0,0.0,0.0,0.0,fog
318,Verona,2004-11-14,8.7,6.0,12.8,-3.8,41.0,11,7,29,61,0.0,0.0,0.0,
319,Verona,2004-11-15,7.2,4.0,11.2,2.2,70.0,11,4,8,0,0.0,0.0,0.0,
320,Verona,2004-11-16,4.9,-1.6,13.2,1.3,77.0,10,3,9,0,0.0,0.0,0.0,
321,Verona,2004-11-17,5.4,-0.2,13.0,2.9,84.0,8,4,9,0,0.0,0.0,0.0,
322,Verona,2004-11-18,4.4,-1.2,13.0,4.0,97.0,4,3,9,0,0.0,0.0,0.0,
323,Verona,2004-11-19,8.9,3.0,15.0,0.8,57.0,6,9,28,50,0.0,0.0,0.0,
324,Verona,2004-11-20,3.2,-3.2,10.6,-6.2,50.0,10,5,11,0,0.0,0.0,0.0,
325,Verona,2004-11-21,1.9,-4.2,11.0,-5.7,57.0,10,4,9,0,0.0,0.0,0.0,
326,Verona,2004-11-22,1.8,-3.4,6.2,0.1,88.0,10,3,8,0,0.0,0.0,0.0,
327,Verona,2004-11-23,3.8,-2.6,10.2,2.9,94.0,5,3,9,0,0.0,0.0,0.0,
328,Verona,2004-11-24,4.5,-0.2,11.8,3.4,93.0,6,5,15,0,0.0,0.0,0.0,
329,Verona,2004-11-25,5.8,1.0,11.2,4.9,94.0,6,3,9,0,0.0,0.0,0.0,
330,Verona,2004-11-26,3.7,-1.4,7.0,3.4,98.0,3,1,5,0,0.0,0.0,0.0,
331,Verona,2004-11-27,4.8,-0.4,10.0,4.3,97.0,3,2,11,0,0.0,0.0,0.0,
332,Verona,2004-11-28,2.6,-3.0,8.8,2.3,98.0,3,2,8,0,0.0,0.0,0.0,fog
333,Verona,2004-11-29,7.0,3.0,10.0,6.9,99.0,4,10,28,0,0.0,0.0,5.1,rain
334,Verona,2004-11-30,9.2,5.0,12.6,8.9,98.0,7,17,39,55,0.0,0.0,25.9,rain
335,Verona,2004-12-01,7.7,5.4,12.4,7.4,98.0,5,4,9,0,0.0,0.0,0.0,rain
336,Verona,2004-12-02,7.0,3.0,10.6,7.0,100.0,8,4,9,0,0.0,0.0,0.5,rain and fog
337,Verona,2004-12-03,5.9,2.6,8.6,5.8,99.0,2,3,9,0,0.0,0.0,3.1,rain and fog
338,Verona,2004-12-04,7.4,5.4,9.4,7.3,99.0,4,2,9,0,0.0,0.0,0.0,rain and fog
339,Verona,2004-12-05,8.4,7.0,10.2,8.3,99.0,10,5,44,0,0.0,0.0,4.1,rain
340,Verona,2004-12-06,9.2,6.0,12.2,9.1,99.0,8,2,5,0,0.0,0.0,3.1,rain
341,Verona,2004-12-07,7.7,4.0,13.8,7.5,99.0,9,3,9,0,0.0,0.0,0.0,
342,Verona,2004-12-08,6.1,1.8,11.4,5.9,99.0,9,3,8,0,0.0,0.0,0.0,
343,Verona,2004-12-09,7.1,2.0,14.0,4.7,85.0,10,4,9,0,0.0,0.0,0.0,
344,Verona,2004-12-10,4.8,-1.0,14.6,1.5,79.0,10,4,11,0,0.0,0.0,0.0,
345,Verona,2004-12-11,4.3,-2.2,14.0,2.0,85.0,10,3,9,0,0.0,0.0,0.0,
346,Verona,2004-12-12,3.9,-2.0,12.4,-0.4,73.0,10,4,9,0,0.0,0.0,0.0,
347,Verona,2004-12-13,2.7,-2.0,10.4,0.8,87.0,9,3,11,0,0.0,0.0,0.0,
348,Verona,2004-12-14,2.8,-2.8,12.2,0.3,84.0,8,4,9,0,0.0,0.0,0.0,
349,Verona,2004-12-15,2.6,-3.0,10.0,1.2,90.0,8,2,9,0,0.0,0.0,0.0,
350,Verona,2004-12-16,3.3,-0.2,7.2,2.6,95.0,5,2,9,0,0.0,0.0,0.0,rain
351,Verona,2004-12-17,5.2,4.0,7.4,5.0,99.0,3,5,11,0,0.0,0.0,1.0,rain and fog
352,Verona,2004-12-18,7.1,2.0,14.2,-6.1,38.0,7,12,22,50,0.0,0.0,2.0,rain
353,Verona,2004-12-19,2.3,-3.4,8.1,-2.2,72.0,11,4,13,0,0.0,0.0,0.0,
354,Verona,2004-12-20,3.3,-2.0,8.2,-1.7,70.0,11,14,37,52,0.0,0.0,0.0,
355,Verona,2004-12-21,-0.1,-6.0,8.0,-4.7,71.0,10,5,11,0,0.0,0.0,0.0,
356,Verona,2004-12-22,-0.9,-6.0,5.2,-4.9,74.0,10,5,13,0,0.0,0.0,0.0,
357,Verona,2004-12-23,-1.9,-7.0,4.0,-2.3,97.0,6,4,11,0,0.0,0.0,0.0,
358,Verona,2004-12-24,-0.6,-5.0,2.8,-0.9,98.0,5,3,11,0,0.0,0.0,0.0,
359,Verona,2004-12-25,2.9,1.4,4.6,2.2,95.0,4,4,18,0,0.0,0.0,0.5,rain
360,Verona,2004-12-26,7.2,3.8,9.0,7.1,99.0,5,12,28,48,0.0,0.0,13.0,rain
361,Verona,2004-12-27,6.4,4.8,8.2,6.2,99.0,4,3,9,0,0.0,0.0,7.1,rain
362,Verona,2004-12-28,6.4,5.0,8.4,6.4,100.0,5,3,8,0,0.0,0.0,3.8,rain and fog
363,Verona,2004-12-29,6.2,2.0,11.0,-3.7,49.0,8,8,17,0,0.0,0.0,4.1,rain
364,Verona,2004-12-30,3.0,-2.2,9.2,-3.3,63.0,10,6,11,0,0.0,0.0,0.0,
365,Verona,2004-12-31,2.1,-3.0,9.2,-0.6,82.0,10,5,11,0,0.0,0.0,0.0,
366,Verona,2005-01-01,2.3,-3.0,10.6,-0.5,82.0,9,4,11,0,0.0,0.0,0.0,
367,Verona,2005-01-02,1.6,-2.4,8.2,0.8,94.0,6,4,11,0,0.0,0.0,0.0,
368,Verona,2005-01-03,3.2,-3.0,11.0,-0.1,79.0,10,9,18,0,0.0,0.0,0.0,
369,Verona,2005-01-04,3.1,-2.0,10.8,1.4,89.0,8,7,18,0,0.0,0.0,0.0,
370,Verona,2005-01-05,1.0,-3.3,8.2,0.6,97.0,4,4,11,0,0.0,0.0,0.0,
371,Verona,2005-01-06,-0.7,-2.8,1.6,-0.9,99.0,2,4,11,0,0.0,0.0,0.0,fog
372,Verona,2005-01-07,-0.8,-8.0,5.8,-0.9,99.0,1,4,13,0,0.0,0.0,0.0,fog
373,Verona,2005-01-08,-1.7,-5.0,1.0,-2.0,98.0,0,1,5,0,0.0,0.0,0.0,fog
374,Verona,2005-01-09,2.4,-0.6,5.4,2.3,99.0,2,2,5,0,0.0,0.0,0.0,fog
375,Verona,2005-01-10,2.9,-2.0,10.6,2.3,96.0,5,4,15,0,0.0,0.0,0.0,fog
376,Verona,2005-01-11,1.5,-3.4,8.0,1.2,98.0,2,3,9,0,0.0,0.0,0.0,fog
377,Verona,2005-01-12,0.4,-4.0,2.6,0.0,0.0,1,3,9,0,0.0,0.0,0.0,fog
378,Verona,2005-01-13,0.4,-2.0,5.0,0.2,99.0,1,2,8,0,0.0,0.0,0.0,fog
379,Verona,2005-01-14,-1.4,-4.0,1.2,-1.7,98.0,0,1,8,0,0.0,0.0,0.0,fog
380,Verona,2005-01-15,-1.1,-3.0,0.6,-1.4,98.0,1,3,8,0,0.0,0.0,0.0,fog
381,Verona,2005-01-16,0.8,-2.0,6.0,0.3,96.0,2,3,8,0,0.0,0.0,0.0,fog
382,Verona,2005-01-17,-2.6,-6.3,1.1,-2.8,99.0,1,6,11,0,0.0,0.0,0.0,fog
383,Verona,2005-01-18,-1.7,-3.2,-0.2,-1.9,99.0,1,8,24,0,0.0,0.0,0.0,rain snow fog
384,Verona,2005-01-19,1.2,-3.0,5.4,1.0,99.0,4,6,18,0,0.0,0.0,0.0,rain
385,Verona,2005-01-20,0.8,-4.6,7.4,-0.9,88.0,8,6,18,0,0.0,0.0,0.0,
386,Verona,2005-01-21,1.5,-4.0,8.2,0.1,90.0,7,6,17,0,0.0,0.0,0.0,
387,Verona,2005-01-22,2.8,-2.3,11.2,0.7,86.0,7,6,11,0,0.0,0.0,0.0,
388,Verona,2005-01-23,1.2,-4.2,8.2,-1.9,80.0,10,6,13,0,0.0,0.0,0.0,
389,Verona,2005-01-24,0.3,-5.0,6.6,-4.3,71.0,11,5,13,0,0.0,0.0,0.0,
390,Verona,2005-01-25,2.3,-1.2,5.6,-19.4,18.0,11,17,31,50,0.0,0.0,0.0,
391,Verona,2005-01-26,2.6,-2.0,6.6,-16.9,22.0,12,17,31,54,0.0,0.0,0.0,
392,Verona,2005-01-27,-0.3,-4.0,4.6,-4.9,71.0,11,5,13,0,0.0,0.0,0.0,
393,Verona,2005-01-28,-1.9,-5.0,1.6,-5.6,76.0,11,7,18,0,0.0,0.0,0.0,
394,Verona,2005-01-29,-2.4,-6.2,2.4,-6.3,74.0,10,4,8,0,0.0,0.0,0.0,
395,Verona,2005-01-30,-0.8,-7.0,5.5,-5.9,68.0,9,6,11,0,0.0,0.0,0.0,
396,Verona,2005-01-31,-0.3,-7.4,7.4,-5.3,69.0,9,9,26,34,0.0,0.0,0.0,
397,Verona,2005-02-01,1.2,-5.8,8.2,-2.8,75.0,7,8,22,0,0.0,0.0,0.0,
398,Verona,2005-02-02,4.3,-2.0,9.8,-12.3,29.0,10,12,22,0,0.0,0.0,0.0,
399,Verona,2005-02-03,2.1,-5.0,10.2,-3.1,68.0,9,5,11,0,0.0,0.0,0.0,
400,Verona,2005-02-04,3.7,-0.6,7.0,1.6,86.0,10,11,21,0,0.0,0.0,0.0,
401,Verona,2005-02-05,2.1,-3.0,5.8,-0.7,82.0,11,7,17,0,0.0,0.0,0.0,
402,Verona,2005-02-06,-0.6,-5.8,6.4,-4.3,76.0,10,6,11,0,0.0,0.0,0.0,
403,Verona,2005-02-07,-0.3,-6.0,5.6,-8.7,53.0,11,6,15,0,0.0,0.0,0.0,
404,Verona,2005-02-08,0.7,-2.0,4.4,-7.2,55.0,9,4,11,0,0.0,0.0,0.0,
405,Verona,2005-02-09,0.5,-6.0,8.8,-3.4,75.0,6,4,8,0,0.0,0.0,0.0,
406,Verona,2005-02-10,2.5,-5.0,11.0,-3.1,66.0,7,5,15,0,0.0,0.0,0.0,
407,Verona,2005-02-11,4.4,-0.8,10.4,0.7,77.0,5,4,11,0,0.0,0.0,0.0,
408,Verona,2005-02-12,5.4,1.2,9.6,3.4,87.0,3,4,9,0,0.0,0.0,0.0,
409,Verona,2005-02-13,7.3,-0.2,15.8,-0.8,56.0,6,15,34,54,0.0,0.0,0.0,
410,Verona,2005-02-14,6.4,0.8,12.0,-10.0,30.0,9,18,41,67,0.0,0.0,0.0,
411,Verona,2005-02-15,4.8,-2.8,11.2,-12.7,27.0,11,13,28,0,0.0,0.0,0.0,
412,Verona,2005-02-16,4.3,1.4,7.2,-11.4,31.0,11,12,31,50,0.0,0.0,0.0,
413,Verona,2005-02-17,3.1,-1.6,9.2,-6.7,48.0,11,5,17,0,0.0,0.0,0.0,
414,Verona,2005-02-18,2.8,-4.0,9.0,-1.5,73.0,10,8,13,0,0.0,0.0,0.0,
415,Verona,2005-02-19,2.5,-5.2,8.2,-1.3,76.0,8,5,17,26,0.0,0.0,0.0,
416,Verona,2005-02-20,3.8,1.0,7.4,0.7,80.0,8,14,29,52,0.0,0.0,0.0,rain snow
417,Verona,2005-02-21,0.6,-0.2,3.0,0.4,99.0,5,10,31,47,0.0,0.0,0.0,rain snow fog
418,Verona,2005-02-22,0.1,-1.0,2.2,0.1,100.0,2,4,13,0,0.0,0.0,54.1,rain snow fog
419,Verona,2005-02-23,1.1,-1.0,5.0,0.4,95.0,4,7,17,0,0.0,0.0,0.0,snow
420,Verona,2005-02-24,1.0,-5.0,7.2,-1.3,85.0,5,7,15,0,0.0,0.0,0.0,
421,Verona,2005-02-25,2.3,-1.0,7.0,0.9,90.0,4,7,18,0,0.0,0.0,0.0,
422,Verona,2005-02-26,2.5,-2.0,7.4,-1.0,78.0,7,4,11,0,0.0,0.0,0.0,
423,Verona,2005-02-27,0.7,-3.0,4.6,0.4,98.0,6,7,22,0,0.0,0.0,0.0,snow
424,Verona,2005-02-28,-1.8,-6.0,1.6,-11.2,49.0,10,21,35,54,0.0,0.0,0.0,snow
425,Verona,2005-03-01,-3.3,-7.2,1.4,-14.2,42.0,11,6,15,0,0.0,0.0,0.0,
426,Verona,2005-03-02,-2.5,-10.4,5.0,-9.0,61.0,10,5,13,0,0.0,0.0,0.0,
427,Verona,2005-03-03,-2.2,-5.8,0.2,-2.3,99.0,4,7,24,0,0.0,0.0,0.0,snow fog
428,Verona,2005-03-04,-1.2,-5.0,4.1,-1.4,99.0,1,2,9,0,0.0,0.0,0.5,snow fog
429,Verona,2005-03-05,0.3,-5.8,5.4,-0.8,92.0,2,5,13,0,0.0,0.0,0.0,fog
430,Verona,2005-03-06,2.3,-4.0,8.2,-1.1,78.0,7,11,39,0,0.0,0.0,0.0,snow
431,Verona,2005-03-07,1.9,-3.0,6.6,-6.7,53.0,9,8,18,0,0.0,0.0,0.0,
432,Verona,2005-03-08,3.9,-4.2,10.2,-5.8,49.0,10,11,22,0,0.0,0.0,0.0,
433,Verona,2005-03-09,5.1,-2.0,13.8,-2.3,59.0,9,6,15,28,0.0,0.0,0.0,
434,Verona,2005-03-10,5.9,-2.8,14.8,-2.1,56.0,10,10,34,0,0.0,0.0,0.0,
435,Verona,2005-03-11,5.1,-1.0,12.2,1.7,79.0,9,12,28,0,0.0,0.0,0.0,
436,Verona,2005-03-12,8.1,1.6,14.4,3.6,73.0,10,14,31,47,0.0,0.0,0.0,
437,Verona,2005-03-13,7.4,-1.0,15.0,-1.8,52.0,10,7,15,0,0.0,0.0,0.0,
438,Verona,2005-03-14,7.2,-0.6,14.6,1.8,68.0,10,7,13,0,0.0,0.0,0.0,
439,Verona,2005-03-15,9.6,2.2,17.2,5.9,78.0,5,4,11,0,0.0,0.0,0.0,
440,Verona,2005-03-16,10.7,3.0,18.4,6.7,76.0,4,7,13,0,0.0,0.0,0.0,
441,Verona,2005-03-17,11.6,2.6,20.8,6.8,72.0,4,5,17,0,0.0,0.0,0.0,
442,Verona,2005-03-18,12.3,4.0,22.2,7.1,71.0,4,3,9,0,0.0,0.0,0.0,fog
443,Verona,2005-03-19,12.8,4.6,21.6,7.9,72.0,3,5,11,0,0.0,0.0,0.0,
444,Verona,2005-03-20,11.7,7.6,16.2,6.4,70.0,8,15,26,0,0.0,0.0,0.0,
445,Verona,2005-03-21,10.4,7.0,15.2,4.5,67.0,11,3,11,0,0.0,0.0,0.0,
446,Verona,2005-03-22,10.4,6.8,15.6,7.2,81.0,6,3,9,0,0.0,0.0,0.0,
447,Verona,2005-03-23,11.9,9.0,16.4,9.1,83.0,5,7,17,0,0.0,0.0,0.0,rain
448,Verona,2005-03-24,11.6,6.0,16.4,9.8,89.0,4,4,9,0,0.0,0.0,0.0,rain and fog
449,Verona,2005-03-25,12.9,10.4,17.6,11.6,92.0,3,5,13,0,0.0,0.0,0.0,rain and fog
450,Verona,2005-03-26,13.1,10.4,16.2,12.3,95.0,3,11,21,0,0.0,0.0,0.0,rain and fog
451,Verona,2005-03-27,12.3,10.0,15.2,11.9,97.0,3,7,15,0,0.0,0.0,1.0,rain and fog
452,Verona,2005-03-28,14.2,9.0,21.6,11.3,83.0,7,7,15,0,0.0,0.0,0.0,fog
453,Verona,2005-03-29,13.1,7.4,19.6,10.7,85.0,9,12,28,39,0.0,0.0,16.0,rain thunderstorm
454,Verona,2005-03-30,14.1,10.2,19.0,11.3,83.0,9,6,21,0,0.0,0.0,1.0,rain thunderstorm
455,Verona,2005-03-31,13.3,10.0,19.0,10.1,81.0,11,6,26,47,0.0,0.0,3.1,rain
456,Verona,2005-04-01,12.2,9.0,16.0,0.4,44.0,11,12,21,0,0.0,0.0,0.0,
457,Verona,2005-04-02,10.6,6.0,15.8,-3.6,37.0,11,12,26,0,0.0,0.0,0.0,
458,Verona,2005-04-03,9.9,1.8,16.6,-0.1,50.0,10,5,11,0,0.0,0.0,0.0,
459,Verona,2005-04-04,10.4,2.7,18.2,-1.4,44.0,10,5,11,0,0.0,0.0,0.0,
460,Verona,2005-04-05,10.9,3.2,18.4,4.0,62.0,10,7,13,0,0.0,0.0,0.0,
461,Verona,2005-04-06,12.0,5.0,19.4,7.2,72.0,8,4,11,0,0.0,0.0,0.0,
462,Verona,2005-04-07,12.2,6.0,18.0,8.6,79.0,9,4,11,0,0.0,0.0,0.0,
463,Verona,2005-04-08,12.4,9.8,17.0,10.9,91.0,8,14,39,0,0.0,0.0,0.0,rain
464,Verona,2005-04-09,12.0,9.0,15.4,11.0,94.0,11,5,21,0,0.0,0.0,10.9,rain
465,Verona,2005-04-10,10.2,8.0,12.6,9.4,95.0,11,20,39,55,0.0,0.0,0.5,rain
466,Verona,2005-04-11,9.3,7.8,11.6,9.2,99.0,8,7,15,0,0.0,0.0,2.0,rain
467,Verona,2005-04-12,9.7,7.0,13.4,9.1,96.0,9,8,24,0,0.0,0.0,0.0,rain
468,Verona,2005-04-13,12.6,5.0,19.0,10.2,85.0,10,8,18,0,0.0,0.0,0.0,
469,Verona,2005-04-14,14.6,8.0,21.8,9.3,70.0,10,7,17,0,0.0,0.0,0.0,
470,Verona,2005-04-15,15.1,7.6,21.0,8.8,66.0,10,6,15,0,0.0,0.0,0.0,
471,Verona,2005-04-16,11.2,6.0,14.2,10.3,94.0,10,19,48,72,0.0,0.0,0.0,rain
472,Verona,2005-04-17,10.6,4.0,16.4,5.1,69.0,12,7,15,0,0.0,0.0,0.0,thunderstorm
473,Verona,2005-04-18,13.2,6.8,20.0,8.0,71.0,10,7,15,0,0.0,0.0,0.0,
474,Verona,2005-04-19,11.4,7.4,15.2,11.1,98.0,8,7,15,0,0.0,0.0,0.0,rain thunderstorm
475,Verona,2005-04-20,10.5,8.8,13.6,10.2,98.0,10,8,18,0,0.0,0.0,0.0,rain thunderstorm
476,Verona,2005-04-21,11.6,6.0,17.8,9.6,88.0,10,12,35,52,0.0,0.0,0.0,rain thunderstorm
477,Verona,2005-04-22,10.6,6.2,15.2,4.6,66.0,11,7,11,0,0.0,0.0,0.0,
478,Verona,2005-04-23,11.8,5.0,16.2,7.6,75.0,11,5,9,0,0.0,0.0,0.0,
479,Verona,2005-04-24,12.2,11.0,14.8,11.9,98.0,5,8,17,0,0.0,0.0,0.0,rain
480,Verona,2005-04-25,12.1,10.0,16.8,11.3,95.0,10,8,18,29,0.0,0.0,0.0,rain
481,Verona,2005-04-26,15.6,8.6,23.6,9.7,68.0,10,6,18,0,0.0,0.0,0.0,
482,Verona,2005-04-27,16.7,8.8,23.0,12.1,74.0,9,4,9,0,0.0,0.0,0.0,
483,Verona,2005-04-28,17.1,11.0,22.6,13.4,79.0,9,6,17,0,0.0,0.0,0.0,
484,Verona,2005-04-29,17.4,11.6,22.6,13.7,79.0,9,7,15,0,0.0,0.0,0.0,
485,Verona,2005-04-30,19.0,12.0,25.4,12.7,67.0,9,7,13,0,0.0,0.0,0.0,
486,Verona,2005-05-01,20.6,14.0,27.4,12.9,61.0,10,6,13,0,0.0,0.0,0.0,
487,Verona,2005-05-02,21.0,12.8,28.6,13.4,62.0,10,4,11,0,0.0,0.0,0.0,
488,Verona,2005-05-03,20.6,13.8,26.8,12.9,61.0,9,8,37,57,0.0,0.0,0.0,rain
489,Verona,2005-05-04,19.3,13.8,25.6,12.3,64.0,11,9,26,47,0.0,0.0,0.0,rain thunderstorm
490,Verona,2005-05-05,14.6,11.0,19.4,13.3,92.0,10,8,22,41,0.0,0.0,0.0,rain thunderstorm
